year,title,test,binary,budget,domgross,intgross,budget_2026$,domgross_2026$,intgross_2026$
1990,Edward Scissorhands,ok,PASS,20000000,53976987,53976987,49566716,133773100,133773100
1990,Flatliners,ok,PASS,26000000,61308153,61308153,64436730,151942191,151942191
1990,Ghost,men,FAIL,22000000,217631306,517600000,54523388,539363458,1282786615
1990,Goodfellas,men,FAIL,25000000,46743809,46743809,61958395,115846856,115846856
1990,Home Alone,men,FAIL,15000000,285761243,476684675,37175037,708212321,1181384700
1990,Nikita,ok,PASS,7000000,5017971,5017971,17348351,12436217,12436217
1990,Predator 2,men,FAIL,35000000,28317513,54768418,86741753,70180306,135734531
1990,Pretty Woman,ok,PASS,14000000,178406268,432645872,34696702,442150642,1072241756
1990,The Hunt for Red October,notalk,FAIL,30000000,120709866,200500000,74350074,299159584,496906330
1990,Total Recall,notalk,FAIL,125000000,58877969,198615996,309791976,145919378,492237135
1990,Tremors,ok,PASS,10000000,16667084,16667084,24783358,41306631,41306631
1989,Back to the Future Part II,ok,PASS,40000000,118450002,332000000,104505140,309465850,867392658
1989,Batman,notalk,FAIL,35000000,251188924,411348924,91441997,656263338,1074701917
1989,Bill &amp; Ted&#39;s Excellent Adventure,men,FAIL,10000000,40485039,40485039,26126284,105772366,105772366
1989,Dead Poets Society,notalk,FAIL,16400000,95860116,239500000,42847107,250446870,625724523
1989,Henry V,ok,PASS,9000000,10161099,10161099,23513657,26547176,26547176
1989,Indiana Jones and the Last Crusade,nowomen,FAIL,48000000,197171806,474171806,125406167,515136677,1238834769
1989,Licence to Kill,men,FAIL,42000000,34667015,156167015,109730396,90572032,408006393
1989,Major League,notalk,FAIL,11000000,49793054,49793054,28738913,130090752,130090752
1989,Road House,notalk,FAIL,10000000,30050028,30050028,26126284,78509559,78509559
1989,"Sex, Lies, and Videotape",men,FAIL,1200000,24741667,36741667,3135155,64640784,95992326
1989,Star Trek V: The Final Frontier,notalk,FAIL,30000000,52210049,70200000,78378854,136405461,183406520
1989,The Abyss,ok,PASS,70000000,54243125,54243125,182883994,141717133,141717133
1989,Troop Beverly Hills,ok,PASS,18000000,7190505,7190505,47027313,18786118,18786118
1989,UHF,notalk,FAIL,5000000,6157157,6157157,13063142,16086364,16086364
1988,Action Jackson,notalk,FAIL,7000000,20257000,20257000,19164665,55459803,55459803
1988,Akira,notalk,FAIL,8000000,19585,19585,21902475,53621,53621
1988,Beetle Juice,ok,PASS,15000000,73326666,73326666,41067140,200754431,200754431
1988,Bloodsport,notalk,FAIL,1500000,11806119,11806119,4106715,32322903,32322903
1988,Child&#39;s Play,ok,PASS,9000000,33244684,44196684,24640284,91017606,121002094
1988,Dangerous Liaisons,ok,PASS,14000000,34700000,34700000,38329331,95001984,95001984
1988,Die Hard,ok,PASS,28000000,81350242,139109346,76658661,222721453,380854867
1988,Midnight Run,men,FAIL,30000000,38413606,81613606,82134280,105169129,223442493
1988,My Stepmother Is an Alien,ok,PASS,16000000,13854000,13854000,43804949,37929611,37929611
1988,Mystic Pizza,ok,PASS,6000000,12793213,12793213,16426856,35025378,35025378
1988,Poltergeist III,ok,PASS,9500000,14114000,14114000,26009189,38641441,38641441
1988,Rain Man,notalk,FAIL,25000000,172825435,412800000,68445233,473163090,1130167696
1988,Scrooged,ok,PASS,32000000,60328558,60328558,87609899,165168090,165168090
1988,The Land Before Time,ok,PASS,12300000,48092846,81972846,33675055,131669043,224426024
1988,The Last Temptation of Christ,men,FAIL,7000000,8373585,8373585,19164665,22925280,22925280
1988,They Live,nowomen,FAIL,4000000,13000000,13000000,10951237,35591521,35591521
1988,Twins,men,FAIL,15000000,111936388,216600000,41067140,306460489,593009503
1988,Who Framed Roger Rabbit,notalk,FAIL,70000000,154112492,351500000,191646654,421930621,962339984
1988,Young Guns,notalk,FAIL,13000000,44726644,44726644,35591521,122453024,122453024
1987,Beverly Hills Cop II,notalk,FAIL,20000000,153665036,276665036,57001048,437953399,788509841
1987,Evil Dead II,dubious,FAIL,3500000,5923044,5923044,9975183,16880986,16880986
1987,Fatal Attraction,dubious,FAIL,14000000,156645693,320100000,39900733,446448429,912301764
1987,"Good Morning, Vietnam",notalk,FAIL,13000000,123922370,123922370,37050681,353185245,353185245
1987,Hellraiser,ok,PASS,1000000,14564000,14564000,2850052,41508163,41508163
1987,Lethal Weapon,notalk,FAIL,15000000,65192350,120192350,42750786,185801611,342554491
1987,Predator,nowomen,FAIL,18000000,59735548,98267558,51300943,170249441,280067686
1987,Radio Days,notalk,FAIL,16000000,14792779,14792779,45600838,42160194,42160194
1987,RoboCop,notalk,FAIL,120000000,54764805,221577330,342006285,156082562,631506995
1987,Spaceballs,dubious,FAIL,22700000,38119483,38119483,64696189,108642522,108642522
1987,Superman IV: The Quest for Peace,ok,PASS,17000000,11227824,11227824,48450891,31999886,31999886
1987,The Last Emperor,dubious,FAIL,25000000,43984000,43984000,71251310,125356704,125356704
1987,The Lost Boys,notalk,FAIL,8500000,32222567,32222567,24225445,91836003,91836003
1987,The Princess Bride,men,FAIL,15000000,30857000,30857000,42750786,87944066,87944066
1986,Aliens,ok,PASS,17000000,85160248,183316455,50184560,251395860,541156218
1986,Crocodile Dundee,dubious,FAIL,5000000,174803506,328000000,14760165,516025713,968266812
1986,Highlander,ok,PASS,16000000,5900000,12900000,47232528,17416995,38081225
1986,Howard The Duck,dubious,FAIL,30000000,16295774,16295774,88560989,48105662,48105662
1986,Little Shop of Horrors,notalk,FAIL,30000000,38747385,38747385,88560989,114383557,114383557
1986,Peggy Sue Got Married,ok,PASS,18000000,41382841,41382841,53136593,122163511,122163511
1986,Platoon,nowomen,FAIL,6000000,137963328,137963328,17712197,407272292,407272292
1986,Stand By Me,nowomen,FAIL,8000000,52287414,52287414,23616264,154354169,154354169
1986,The Clan of the Cave Bear,ok,PASS,15000000,1953732,1953732,44280495,5767481,5767481
1986,Top Gun,men,FAIL,15000000,179800601,356800601,44280495,530777302,1053287137
1985,Back to the Future,notalk,FAIL,19000000,210609762,383874862,57179122,633814812,1155243570
1985,Brazil,ok,PASS,15000000,9929135,9929135,45141412,29881012,29881012
1985,Commando,notalk,FAIL,10000000,35073978,35073978,30094276,105552594,105552594
1985,Day of the Dead,nowomen,FAIL,18000000,#N/A,#N/A,54169696,#N/A,#N/A
1985,Ladyhawke,nowomen,FAIL,20000000,18400000,18400000,60188550,55373466,55373466
1985,Legend,dubious,FAIL,25000000,15502112,15502112,75235688,46652482,46652482
1985,My Beautiful Laundrette,men,FAIL,400000,#N/A,#N/A,1203771,#N/A,#N/A
1985,Red Sonja,ok,PASS,17900000,6905861,6905861,53868752,20782688,20782688
1985,Return to Oz,ok,PASS,27000000,10618813,10618813,81254543,31956548,31956548
1985,The Color Purple,ok,PASS,15000000,93589701,93589701,45141412,281651420,281651420
1984,A nightmare on Elm Street,men,FAIL,35000000,63075011,117729621,109046251,196516956,366799251
1984,Amadeus,ok,PASS,18000000,51973029,51973029,56080929,161927541,161927541
1984,Beverly Hills Cop,nowomen,FAIL,15000000,234760478,316300000,46734107,731421429,985466547
1984,Body Double,men,FAIL,10000000,8801940,8801940,31156072,27423388,27423388
1984,Conan the Destroyer,dubious,FAIL,18000000,26400000,26400000,56080929,82252030,82252030
1984,Dune,dubious,FAIL,45000000,27447471,27447471,140202322,85515537,85515537
1984,Friday the 13th Part IV: The Final Chapter,ok,PASS,2600000,32980880,32980880,8100578,102755466,102755466
1984,Ghostbusters,notalk,FAIL,30000000,238632124,291632124,93468215,743483956,908611137
1984,Gremlins,notalk,FAIL,11000000,148168459,148168459,34271679,461634713,461634713
1984,Indiana Jones and the Temple of Doom,nowomen,FAIL,28000000,179880271,333080271,87237000,560436261,1037747280
1984,Police Academy,dubious,FAIL,4500000,81198894,81198894,14020232,252983856,252983856
1984,Repo Man,men,FAIL,1500000,2300000,2300000,4673411,7165896,7165896
1984,Splash,notalk,FAIL,8000000,62599495,62599495,24924857,195035436,195035436
1984,Star Trek III: The Search for Spock,notalk,FAIL,18000000,76471046,87000000,56080929,238253740,271057824
1984,The Karate Kid,ok,PASS,40000000,176591618,359091618,124624286,550190111,1118788419
1984,The Terminator,men,FAIL,6400000,38019031,78019031,19939886,118452365,243076652
1983,Flashdance,ok,PASS,7000000,90463574,201463574,22761926,294160729,655099829
1983,Star Wars: Episode VI - Return of the Jedi,nowomen,FAIL,32500000,309205079,572700000,105680367,1005443270,1862250654
1983,Superman III,ok,PASS,39000000,59950623,59950623,126816440,194941656,194941656
1983,Videodrome,men,FAIL,5952000,2120439,2120439,19354140,6895039,6895039
1983,WarGames,notalk,FAIL,12000000,74433837,74433837,39020443,242036776,242036776
1982,Blade Runner,notalk,FAIL,28000000,32656328,33139618,93924391,109543775,111164944
1982,Cat People,ok,PASS,12500000,7000000,21000000,41930532,23481098,70443293
1982,Conan the Barbarian,notalk,FAIL,20000000,38264085,79114085,67088850,128354674,265383651
1982,Diner,notalk,FAIL,5000000,12592907,12592907,16772213,42242183,42242183
1982,E.T.: The Extra-Terrestrial,dubious,FAIL,10500000,435110554,792965326,35221646,1459553344,2659956609
1982,Fast Times at Ridgemont High,men,FAIL,4500000,27092880,27092880,15094991,90881508,90881508
1982,First Blood,nowomen,FAIL,14000000,47212904,125212904,46962195,158372972,420019490
1982,Friday the 13th Part III,dubious,FAIL,2250000,36690067,36690067,7547496,123074721,123074721
1982,Poltergeist,ok,PASS,10700000,74706019,121706019,35892536,250597047,408255845
1982,Porky&#39;s,men,FAIL,4000000,109492484,109492484,13417770,367286244,367286244
1982,Star Trek: The Wrath of Khan,dubious,FAIL,12000000,79912963,96800000,40253310,268063442,324710037
1982,The Best Little Whorehouse in Texas,ok,PASS,20500000,69701637,69701637,68766072,233810135,233810135
1982,Tootsie,notalk,FAIL,15000000,177200000,177200000,50316638,594407215,594407215
1982,TRON,nowomen,FAIL,17000000,26918576,26918576,57025523,90296816,90296816
1981,Das Boot,nowomen,FAIL,12000000,11487676,84970337,42732263,40907865,302581227
1981,Escape from New York,nowomen,FAIL,6000000,25244700,25244700,21366131,89896928,89896928
1981,Friday the 13th Part 2,notalk,FAIL,1250000,21722776,21722776,4451278,77355281,77355281
1981,Halloween II,ok,PASS,2500000,25533818,25533818,8902555,90926484,90926484
1981,Heavy Metal,notalk,FAIL,9300000,19571091,19571091,33117503,69693082,69693082
1981,History of the World: Part I,notalk,FAIL,11000000,31672000,31672000,39171240,112784683,112784683
1981,Raiders of the Lost Ark,nowomen,FAIL,20000000,248159971,389925971,71220436,883703079,1388534902
1981,The Evil Dead,notalk,FAIL,375000,2400000,29400000,1335383,8546453,104694042
1981,Time Bandits,notalk,FAIL,12000000,37400000,37400000,42732263,133182218,133182218
1980,Airplane!,dubious,FAIL,3500000,83453539,83453539,13757091,328022258,328022258
1980,Can&#39;t Stop the Music,ok,PASS,20000000,2000000,2000000,78611946,7861195,7861195
1980,Fame,ok,PASS,18000000,22455510,77956957,70750753,88263568,306417407
1980,Flash Gordon,dubious,FAIL,35000000,27107960,27107960,137570906,106550475,106550475
1980,Friday the 13th,men,FAIL,17000000,65002019,91700771,66820155,255496762,360438805
1980,Heaven&#39;s Gate,nowomen,FAIL,44000000,3484331,3484331,172946283,13695502,13695502
1980,Private Benjamin,ok,PASS,15000000,69847348,69847348,58958960,274541800,274541800
1980,Raging Bull,notalk,FAIL,18000000,23380203,23380203,70750753,91898164,91898164
1980,Somewhere in Time,men,FAIL,5100000,9709597,9709597,20046046,38164516,38164516
1980,Star Wars: Episode V - The Empire Strikes Back,nowomen,FAIL,23000000,290271960,534171960,90403739,1140942192,2099614881
1980,Superman II,dubious,FAIL,54000000,108185706,108185706,212252256,425234448,425234448
1980,The Blues Brothers,notalk,FAIL,27000000,57229890,57229890,106126127,224947653,224947653
1980,The Fog,ok,PASS,18000000,29511112,37048526,70750753,115996298,145622837
1980,The Shining,men,FAIL,19000000,44017374,44017374,74681349,173014573,173014573
1979,Alien,ok,PASS,9000000,80930630,203630630,40151683,361055666,908456943
1979,Apocalypse Now,nowomen,FAIL,31500000,78800000,78800000,140530890,351550290,351550290
1979,Moonraker,notalk,FAIL,31000000,70300000,210300000,138300241,313629257,938210991
1979,Star Trek: The Motion Picture,notalk,FAIL,35000000,82258456,139000000,156145433,366979493,620120436
1979,The Amityville Horror,ok,PASS,18500000,65233369,109175673,82534015,291025505,487065223
1978,Animal House,men,FAIL,3000000,141600000,141600000,14889844,702800636,702800636
1978,Dawn of the Dead,nowomen,FAIL,28000000,58990765,103452875,138971878,292787762,513465722
1978,Days of Heaven,ok,PASS,3000000,3446749,3660880,14889844,17107185,18169977
1978,Grease,ok,PASS,6000000,181813770,387513770,29779688,902392889,1923339857
1978,Halloween,dubious,FAIL,15000000,58269151,77514401,74449220,289206188,384725779
1978,I Spit on Your Grave,nowomen,FAIL,1750000,93051,1278471,8685742,461839,6345411
1978,Superman,notalk,FAIL,55000000,134218018,300200000,272980472,666161781,1489977052
1978,The Deer Hunter,notalk,FAIL,15000000,50000000,50000000,74449220,248164066,248164066
1977,A Bridge Too Far,notalk,FAIL,26000000,50800000,50800000,138891308,271372248,271372248
1977,Annie Hall,ok,PASS,4000000,38251425,38251425,21367893,204338094,204338094
1977,Close Encounters of the Third Kind,notalk,FAIL,20000000,166000000,337700000,106839467,886767580,1803984409
1977,Eraserhead,nowomen,FAIL,100000,7000000,7000000,534198,37393813,37393813
1977,High Anxiety,notalk,FAIL,3400000,31063038,31063038,18162709,165937922,165937922
1977,Julia,ok,PASS,6000000,65108,1365108,32051840,347806,7292371
1977,Star Wars,notalk,FAIL,11000000,460998007,797900000,58761707,2462639078,4262360554
1976,Assault on Precinct 13,notalk,FAIL,30000000,20040895,36040895,170629196,113985393,204987631
1976,Family Plot,ok,PASS,3000000,13200000,13200000,17062920,75076847,75076847
1976,Logan&#39;s Run,men,FAIL,7000000,25000000,25000000,39813479,142190997,142190997
1976,Network,ok,PASS,3800000,23689877,23689877,21613031,134739489,134739489
1976,Rocky,notalk,FAIL,1000000,117235147,225000000,5687640,666791294,1279718968
1976,Silent Movie,notalk,FAIL,4400000,36145695,36145695,25025616,205583695,205583695
1976,Sparkle,ok,PASS,10000000,24397469,24660323,56876398,138764017,140259036
1976,Taxi Driver,notalk,FAIL,1000000,28262574,28262574,5687640,160747342,160747342
1975,Barry Lyndon,notalk,FAIL,11000000,20000000,20000000,66176655,120321190,120321190
1975,Jaws,notalk,FAIL,12000000,260000000,470700000,72192714,1564175458,2831759184
1975,Monty Python and the Holy Grail,men,FAIL,400000,3427696,5028948,2406424,20621223,30254449
1975,One Flew Over the Cuckoo&#39;s Nest,men,FAIL,4400000,108981275,108981275,26470661,655637830,655637830
1975,The Rocky Horror Picture Show,dubious,FAIL,1200000,139876417,139876417,7219271,841504841,841504841
1974,Black Christmas,ok,PASS,9000000,16235738,16235738,59093814,106603519,106603519
1974,Blazing Saddles,notalk,FAIL,2600000,119500000,119500000,17071546,784634524,784634524
1974,The Conversation,notalk,FAIL,1600000,4420000,4420000,10505567,29021628,29021628
1974,The Godfather: Part II,ok,PASS,13000000,57300000,57300000,85357730,376230612,376230612
1974,The Texas Chain Saw Massacre,notalk,FAIL,140000,26572439,26572439,919238,174474084,174474084
1974,The Towering Inferno,notalk,FAIL,140000,26572439,26572439,919238,174474084,174474084
1974,Young Frankenstein,men,FAIL,2800000,86300000,86300000,18384742,566644011,566644011
1973,American Graffiti,men,FAIL,777000,115000000,140000000,5663563,838236488,1020461813
1973,High Plains Drifter,notalk,FAIL,15700000,15700000,15700000,114437503,114437503,114437503
1973,Sleeper,notalk,FAIL,2000000,18344729,18344729,14578025,133714967,133714967
1973,The Exorcist,ok,PASS,12000000,204868002,402735134,87468155,1493285518,2935541605
1973,The Sting,notalk,FAIL,5500000,159616327,159616327,40089571,1163445473,1163445473
1972,1776,notalk,FAIL,4000000,#N/A,#N/A,30981094,#N/A,#N/A
1972,Pink Flamingos,ok,PASS,12000,413802,413802,92944,3205009,3205009
1972,The Godfather,notalk,FAIL,7000000,134966411,268500000,54216915,1045351784,2079605970
1971,Escape from the Planet of the Apes,notalk,FAIL,2500000,12300000,12300000,19996938,98384930,98384930
1971,Shaft,notalk,FAIL,53012938,70327868,107190108,424038553,562536778,857389534
1971,Straw Dogs,notalk,FAIL,25000000,10324441,11253821,199969370,82582879,90016779
1971,The French Connection,notalk,FAIL,2200000,41158757,41158757,17597304,329219628,329219628
1971,Willy Wonka &amp; the Chocolate Factory,men,FAIL,3000000,4000000,4000000,23996325,31995099,31995099
1970,Beyond the Valley of the Dolls,ok,PASS,1000000,9000000,9000000,8336707,75030369,75030369
